2011-04-25 18:21:47 status half-configured libthai-data 0.1.13-1build1
2011-04-25 18:21:47 status installed libthai-data 0.1.13-1build1
2011-04-25 18:21:47 configure libthai0 0.1.13-1build1 0.1.13-1build1
2011-04-25 18:21:47 status unpacked libthai0 0.1.13-1build1
2011-04-25 18:21:47 status half-configured libthai0 0.1.13-1build1
2011-04-25 18:21:47 status installed libthai0 0.1.13-1build1
2011-04-25 18:21:47 configure libxft2 2.1.14-1ubuntu1 2.1.14-1ubuntu1
2011-04-25 18:21:47 status unpacked libxft2 2.1.14-1ubuntu1
2011-04-25 18:21:47 status half-configured libxft2 2.1.14-1ubuntu1
2011-04-25 18:21:47 status installed libxft2 2.1.14-1ubuntu1
2011-04-25 18:21:47 configure libpango1.0-0 1.28.0-0ubuntu2.2 1.28.0-0ubuntu2.2
2011-04-25 18:21:47 status unpacked libpango1.0-0 1.28.0-0ubuntu2.2
2011-04-25 18:21:47 status half-configured libpango1.0-0 1.28.0-0ubuntu2.2
2011-04-25 18:21:47 status installed libpango1.0-0 1.28.0-0ubuntu2.2
2011-04-25 18:21:47 configure libxcomposite1 1:0.4.1-1 1:0.4.1-1
2011-04-25 18:21:47 status unpacked libxcomposite1 1:0.4.1-1
2011-04-25 18:21:47 status half-configured libxcomposite1 1:0.4.1-1
2011-04-25 18:21:47 status installed libxcomposite1 1:0.4.1-1
2011-04-25 18:21:47 configure libxcursor1 1:1.1.10-1 1:1.1.10-1
2011-04-25 18:21:47 status unpacked libxcursor1 1:1.1.10-1
2011-04-25 18:21:47 status half-configured libxcursor1 1:1.1.10-1
2011-04-25 18:21:47 status installed libxcursor1 1:1.1.10-1
2011-04-25 18:21:47 configure libxinerama1 2:1.1-2 2:1.1-2
2011-04-25 18:21:47 status unpacked libxinerama1 2:1.1-2
2011-04-25 18:21:47 status half-configured libxinerama1 2:1.1-2
2011-04-25 18:21:47 status installed libxinerama1 2:1.1-2
2011-04-25 18:21:47 configure libxrandr2 2:1.3.0-3 2:1.3.0-3
2011-04-25 18:21:47 status unpacked libxrandr2 2:1.3.0-3
2011-04-25 18:21:47 status half-configured libxrandr2 2:1.3.0-3
2011-04-25 18:21:48 status installed libxrandr2 2:1.3.0-3
2011-04-25 18:21:48 configure shared-mime-info 0.71-1ubuntu2 0.71-1ubuntu2
2011-04-25 18:21:48 status unpacked shared-mime-info 0.71-1ubuntu2
2011-04-25 18:21:48 status half-configured shared-mime-info 0.71-1ubuntu2
2011-04-25 18:21:49 status installed shared-mime-info 0.71-1ubuntu2
2011-04-25 18:21:49 configure libgtk2.0-0 2.20.1-0ubuntu2 2.20.1-0ubuntu2
2011-04-25 18:21:49 status unpacked libgtk2.0-0 2.20.1-0ubuntu2
2011-04-25 18:21:49 status unpacked libgtk2.0-0 2.20.1-0ubuntu2
2011-04-25 18:21:49 status half-configured libgtk2.0-0 2.20.1-0ubuntu2
2011-04-25 18:21:49 status installed libgtk2.0-0 2.20.1-0ubuntu2
2011-04-25 18:21:49 configure libgtk2.0-bin 2.20.1-0ubuntu2 2.20.1-0ubuntu2
2011-04-25 18:21:49 status unpacked libgtk2.0-bin 2.20.1-0ubuntu2
2011-04-25 18:21:49 status half-configured libgtk2.0-bin 2.20.1-0ubuntu2
2011-04-25 18:21:49 status installed libgtk2.0-bin 2.20.1-0ubuntu2
2011-04-25 18:21:49 configure libice6 2:1.0.6-1 2:1.0.6-1
2011-04-25 18:21:49 status unpacked libice6 2:1.0.6-1
2011-04-25 18:21:49 status half-configured libice6 2:1.0.6-1
2011-04-25 18:21:49 status installed libice6 2:1.0.6-1
2011-04-25 18:21:49 configure libsm6 2:1.1.1-1 2:1.1.1-1
2011-04-25 18:21:49 status unpacked libsm6 2:1.1.1-1
2011-04-25 18:21:49 status half-configured libsm6 2:1.1.1-1
2011-04-25 18:21:49 status installed libsm6 2:1.1.1-1
2011-04-25 18:21:49 configure libwxbase2.6-0 2.6.3.2.2-3ubuntu5.1 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status unpacked libwxbase2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status half-configured libwxbase2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status installed libwxbase2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 configure libwxbase2.8-0 2.8.10.1-0ubuntu1.2 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status unpacked libwxbase2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status half-configured libwxbase2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status installed libwxbase2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 configure libglu1-mesa 7.7.1-1ubuntu3 7.7.1-1ubuntu3
2011-04-25 18:21:49 status unpacked libglu1-mesa 7.7.1-1ubuntu3
2011-04-25 18:21:49 status half-configured libglu1-mesa 7.7.1-1ubuntu3
2011-04-25 18:21:49 status installed libglu1-mesa 7.7.1-1ubuntu3
2011-04-25 18:21:49 configure libwxgtk2.6-0 2.6.3.2.2-3ubuntu5.1 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status unpacked libwxgtk2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status half-configured libwxgtk2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 status installed libwxgtk2.6-0 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:49 configure libwxgtk2.8-0 2.8.10.1-0ubuntu1.2 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status unpacked libwxgtk2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status half-configured libwxgtk2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status installed libwxgtk2.8-0 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 configure libgl1-mesa-dri 7.7.1-1ubuntu3 7.7.1-1ubuntu3
2011-04-25 18:21:49 status unpacked libgl1-mesa-dri 7.7.1-1ubuntu3
2011-04-25 18:21:49 status half-configured libgl1-mesa-dri 7.7.1-1ubuntu3
2011-04-25 18:21:49 status installed libgl1-mesa-dri 7.7.1-1ubuntu3
2011-04-25 18:21:49 configure python-wxgtk2.8 2.8.10.1-0ubuntu1.2 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status unpacked python-wxgtk2.8 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 status half-configured python-wxgtk2.8 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:49 update-alternatives: run with --install /usr/lib/python2.6/dist-packages/wx.pth wx2.6.pth /usr/lib/wx/python/wx2.8.pth 28
2011-04-25 18:21:49 update-alternatives: link group wx2.6.pth updated to point to /usr/lib/wx/python/wx2.8.pth
2011-04-25 18:21:56 status installed python-wxgtk2.8 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status triggers-pending python-central 0.6.15ubuntu1
2011-04-25 18:21:56 status triggers-awaited python-wxgtk2.8 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 configure python-wxversion 2.8.10.1-0ubuntu1.2 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status unpacked python-wxversion 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status half-configured python-wxversion 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status installed python-wxversion 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status triggers-awaited python-wxversion 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 trigproc python-central 0.6.15ubuntu1 0.6.15ubuntu1
2011-04-25 18:21:56 status half-configured python-central 0.6.15ubuntu1
2011-04-25 18:21:56 status installed python-wxversion 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:56 status installed python-wxgtk2.8 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:57 status installed python-central 0.6.15ubuntu1
2011-04-25 18:21:57 configure python-wxtools 2.8.10.1-0ubuntu1.2 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:57 status unpacked python-wxtools 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:57 status half-configured python-wxtools 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:57 status installed python-wxtools 2.8.10.1-0ubuntu1.2
2011-04-25 18:21:57 configure python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:57 status unpacked python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:57 status half-configured python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:21:57 update-alternatives: run with --install /usr/lib/python2.6/dist-packages/wx.pth wx2.6.pth /usr/lib/wx/python/wx2.6.pth 26
2011-04-25 18:22:01 status installed python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:22:01 status triggers-pending python-central 0.6.15ubuntu1
2011-04-25 18:22:01 status triggers-awaited python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:22:01 trigproc libc-bin 2.11.1-0ubuntu7.2 2.11.1-0ubuntu7.2
2011-04-25 18:22:01 status half-configured libc-bin 2.11.1-0ubuntu7.2
2011-04-25 18:22:01 status installed libc-bin 2.11.1-0ubuntu7.2
2011-04-25 18:22:01 trigproc python-central 0.6.15ubuntu1 0.6.15ubuntu1
2011-04-25 18:22:01 status half-configured python-central 0.6.15ubuntu1
2011-04-25 18:22:01 status installed python-wxgtk2.6 2.6.3.2.2-3ubuntu5.1
2011-04-25 18:22:01 status installed python-central 0.6.15ubuntu1
2011-04-25 18:31:30 startup packages remove
2011-04-25 18:31:30 status installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 remove python-setuptools 0.6.10-4ubuntu1 0.6.10-4ubuntu1
2011-04-25 18:31:30 status half-configured python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 status half-installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 status config-files python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 status config-files python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 status config-files python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:30 status not-installed python-setuptools <none>
2011-04-25 18:31:41 startup archives unpack
2011-04-25 18:31:41 install python-setuptools <none> 0.6.10-4ubuntu1
2011-04-25 18:31:41 status half-installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:43 status unpacked python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:43 status unpacked python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:44 startup packages configure
2011-04-25 18:31:44 configure python-setuptools 0.6.10-4ubuntu1 0.6.10-4ubuntu1
2011-04-25 18:31:44 status unpacked python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:44 status half-configured python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:45 status installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:45 status triggers-pending python-central 0.6.15ubuntu1
2011-04-25 18:31:45 status triggers-awaited python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:45 trigproc python-central 0.6.15ubuntu1 0.6.15ubuntu1
2011-04-25 18:31:45 status half-configured python-central 0.6.15ubuntu1
2011-04-25 18:31:45 status installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:31:45 status installed python-central 0.6.15ubuntu1
2011-04-25 18:33:01 startup archives install
2011-04-25 18:33:01 upgrade python-setuptools 0.6.10-4ubuntu1 0.6.14-3ubuntu1
2011-04-25 18:33:01 status half-configured python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:33:01 status unpacked python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:33:01 status half-installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:33:01 status half-installed python-setuptools 0.6.10-4ubuntu1
2011-04-25 18:33:01 status unpacked python-setuptools 0.6.14-3ubuntu1
2011-04-25 18:33:01 status unpacked python-setuptools 0.6.14-3ubuntu1
